customer_id,age,job,marital,education,default_status,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,contact_known
71671,39,admin,married,secondary,no,168,yes,no,cellular,19,nov,183,1,0,0,unknown,no,1
99385,35,self-employed,married,tertiary,no,1340,no,yes,cellular,19,nov,169,1,0,0,unknown,no,1
49280,34,technician,married,secondary,no,1,yes,no,cellular,19,nov,108,1,0,0,unknown,no,1
39296,47,unemployed,married,tertiary,no,1172,no,yes,cellular,19,nov,86,1,0,0,unknown,no,1
23667,45,entrepreneur,married,tertiary,no,1,no,no,cellular,19,nov,401,1,0,0,unknown,no,1
54980,46,blue-collar,single,primary,no,96,yes,no,cellular,19,nov,217,1,0,0,unknown,no,1
27298,39,admin,married,secondary,no,159,no,no,cellular,19,nov,177,1,0,0,unknown,no,1
82361,45,management,married,tertiary,no,80,no,yes,cellular,19,nov,157,1,0,0,unknown,no,1
22766,39,blue-collar,married,primary,no,800,yes,no,cellular,19,nov,76,6,0,0,unknown,no,1
66179,32,technician,single,tertiary,no,360,no,no,cellular,19,nov,164,2,0,0,unknown,no,1
69554,56,management,married,tertiary,no,705,no,no,cellular,19,nov,164,2,0,0,unknown,no,1
95852,35,management,married,tertiary,no,1095,yes,no,cellular,19,nov,210,2,0,0,unknown,no,1
30031,35,management,married,tertiary,no,131,yes,no,cellular,19,nov,248,1,0,0,unknown,no,1
58790,39,management,married,tertiary,no,-233,yes,no,cellular,19,nov,249,1,0,0,unknown,no,1
91938,39,technician,divorced,secondary,no,688,yes,yes,cellular,19,nov,214,1,0,0,unknown,no,1
25194,56,retired,single,tertiary,no,352,no,no,cellular,19,nov,198,1,0,0,unknown,no,1
27068,34,management,married,tertiary,no,395,yes,no,cellular,19,nov,202,2,0,0,unknown,no,1
38776,41,blue-collar,single,secondary,yes,81,no,no,cellular,19,nov,212,3,0,0,unknown,no,1
47725,31,technician,single,tertiary,no,849,no,no,cellular,19,nov,94,1,0,0,unknown,no,1
19316,32,management,married,tertiary,no,0,no,no,cellular,19,nov,66,1,0,0,unknown,no,1
95742,32,technician,married,secondary,no,599,no,no,cellular,19,nov,79,1,0,0,unknown,no,1
20397,44,admin,married,tertiary,no,688,no,no,telephone,19,nov,274,1,0,0,unknown,no,1
85581,32,blue-collar,married,primary,no,66,no,no,cellular,19,nov,244,1,0,0,unknown,no,1
76715,32,self-employed,married,tertiary,no,210,yes,no,cellular,19,nov,268,1,0,0,unknown,no,1
60005,36,self-employed,single,tertiary,no,1296,yes,no,cellular,19,nov,352,4,0,0,unknown,no,1
83112,49,admin,single,secondary,no,0,no,no,cellular,19,nov,325,2,0,0,unknown,no,1
47948,33,management,married,tertiary,yes,-148,yes,yes,cellular,19,nov,340,2,0,0,unknown,no,1
30509,41,blue-collar,married,primary,no,1491,yes,no,cellular,19,nov,145,2,0,0,unknown,no,1
88808,54,admin,married,secondary,no,1239,no,no,cellular,19,nov,200,1,0,0,unknown,no,1
31199,41,management,married,tertiary,no,36,no,no,cellular,19,nov,388,3,0,0,unknown,no,1
83507,40,management,married,secondary,no,156,no,no,cellular,19,nov,357,1,0,0,unknown,no,1
20922,35,technician,single,secondary,no,1342,yes,no,cellular,19,nov,68,1,0,0,unknown,no,1
86382,32,blue-collar,single,secondary,no,413,yes,no,cellular,19,nov,270,1,0,0,unknown,no,1
94102,31,services,single,secondary,no,252,no,no,cellular,19,nov,222,1,0,0,unknown,no,1
41045,33,self-employed,married,tertiary,no,0,yes,no,cellular,19,nov,122,2,0,0,unknown,no,1
17243,37,technician,married,tertiary,no,1092,no,no,cellular,19,nov,292,3,0,0,unknown,no,1
14635,34,management,divorced,tertiary,no,27,no,yes,cellular,19,nov,190,1,0,0,unknown,no,1
69850,50,management,married,secondary,no,0,yes,no,cellular,19,nov,122,2,0,0,unknown,no,1
46008,53,technician,married,secondary,no,0,no,no,cellular,19,nov,291,1,0,0,unknown,no,1
11121,53,management,married,tertiary,no,241,yes,no,cellular,19,nov,137,1,0,0,unknown,no,1
30299,47,blue-collar,married,secondary,no,0,yes,yes,cellular,19,nov,196,1,0,0,unknown,no,1
99655,46,technician,married,secondary,no,0,yes,no,cellular,19,nov,161,2,0,0,unknown,no,1
78756,48,retired,married,primary,yes,-285,no,yes,cellular,19,nov,157,1,0,0,unknown,no,1
96990,51,management,married,tertiary,no,94,yes,no,cellular,19,nov,281,3,0,0,unknown,no,1
50495,36,blue-collar,married,primary,no,1503,no,no,cellular,19,nov,138,1,0,0,unknown,no,1
35602,34,blue-collar,divorced,secondary,no,1125,yes,yes,cellular,19,nov,141,2,0,0,unknown,no,1
60589,35,management,single,tertiary,no,304,yes,no,cellular,19,nov,274,2,0,0,unknown,no,1
66174,36,technician,married,secondary,no,377,yes,yes,cellular,19,nov,135,1,0,0,unknown,no,1
62691,38,entrepreneur,married,secondary,no,0,yes,no,cellular,19,nov,202,1,0,0,unknown,no,1
48964,49,technician,married,secondary,yes,-74,yes,no,cellular,19,nov,114,1,0,0,unknown,no,1
57552,44,management,divorced,tertiary,no,0,yes,yes,cellular,19,nov,128,1,0,0,unknown,no,1
37464,39,entrepreneur,married,primary,no,238,yes,yes,cellular,19,nov,134,1,0,0,unknown,no,1
49543,56,unemployed,married,primary,no,107,yes,no,cellular,19,nov,149,1,0,0,unknown,no,1
28479,45,management,single,tertiary,no,997,no,yes,cellular,19,nov,152,1,0,0,unknown,no,1
43770,40,management,married,tertiary,no,315,no,no,cellular,19,nov,321,1,0,0,unknown,no,1
79319,45,entrepreneur,married,tertiary,no,0,no,no,cellular,19,nov,416,2,0,0,unknown,no,1
41723,47,blue-collar,married,secondary,no,538,no,yes,cellular,19,nov,131,1,0,0,unknown,no,1
36673,57,management,married,primary,no,0,no,no,cellular,19,nov,97,1,0,0,unknown,no,1
82231,45,technician,divorced,secondary,no,1066,yes,yes,cellular,19,nov,124,2,0,0,unknown,no,1
17364,58,technician,single,tertiary,no,388,no,no,cellular,19,nov,96,1,0,0,unknown,no,1
87701,43,blue-collar,married,primary,no,25,yes,no,cellular,19,nov,70,1,0,0,unknown,no,1
71074,54,housemaid,married,tertiary,no,440,no,no,cellular,19,nov,89,1,0,0,unknown,no,1
99296,36,management,single,tertiary,no,774,no,no,cellular,19,nov,193,2,0,0,unknown,no,1
30774,31,management,divorced,tertiary,no,883,yes,no,cellular,19,nov,168,1,0,0,unknown,no,1
74261,42,technician,married,secondary,no,300,yes,no,cellular,19,nov,76,1,0,0,unknown,no,1
41920,37,management,married,tertiary,no,1353,yes,no,cellular,19,nov,101,1,0,0,unknown,no,1
75492,30,services,single,secondary,no,101,yes,no,cellular,19,nov,85,2,0,0,unknown,no,1
73704,44,management,divorced,secondary,no,0,yes,no,telephone,19,nov,319,1,0,0,unknown,no,1
45094,35,blue-collar,married,secondary,no,1160,no,yes,telephone,19,nov,62,1,0,0,unknown,no,1
64930,56,admin,married,secondary,no,33,no,yes,cellular,19,nov,111,1,0,0,unknown,no,1
77273,30,technician,single,secondary,no,538,yes,no,cellular,19,nov,148,1,0,0,unknown,no,1
40015,42,admin,married,secondary,no,196,yes,yes,cellular,19,nov,186,1,0,0,unknown,no,1
74426,55,management,married,tertiary,no,563,yes,no,cellular,19,nov,164,1,0,0,unknown,no,1
88605,45,self-employed,single,tertiary,no,1009,no,no,cellular,19,nov,125,2,0,0,unknown,no,1
97834,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,19,nov,230,1,0,0,unknown,no,1
86371,31,services,married,secondary,no,593,yes,no,cellular,19,nov,391,2,0,0,unknown,no,1
39442,44,management,single,tertiary,yes,12,yes,no,cellular,19,nov,126,2,0,0,unknown,no,1
88808,35,entrepreneur,single,secondary,no,866,yes,no,cellular,19,nov,147,1,0,0,unknown,no,1
30195,41,services,married,secondary,no,115,yes,yes,cellular,19,nov,299,2,0,0,unknown,no,1
59310,39,blue-collar,married,secondary,no,94,yes,yes,cellular,19,nov,181,1,0,0,unknown,no,1
34289,32,self-employed,single,tertiary,no,444,no,no,cellular,19,nov,101,1,0,0,unknown,no,1
80597,35,management,married,tertiary,no,16,no,no,cellular,19,nov,185,1,0,0,unknown,no,1
49479,38,entrepreneur,married,secondary,no,0,yes,yes,cellular,19,nov,418,2,0,0,unknown,no,1
51378,35,management,married,tertiary,no,244,yes,no,cellular,19,nov,138,1,0,0,unknown,no,1
85045,55,management,married,tertiary,no,540,no,no,cellular,19,nov,124,2,0,0,unknown,no,1
75402,39,management,married,tertiary,no,622,no,no,cellular,19,nov,145,1,0,0,unknown,no,1
93337,51,entrepreneur,married,tertiary,no,3,no,no,cellular,19,nov,276,2,0,0,unknown,no,1
79797,48,housemaid,divorced,secondary,no,57,no,no,cellular,19,nov,134,1,0,0,unknown,no,1
37252,47,blue-collar,married,secondary,no,310,no,no,cellular,19,nov,353,2,0,0,unknown,no,1
82430,50,management,divorced,secondary,no,2,no,no,cellular,19,nov,208,1,0,0,unknown,no,1
28067,44,blue-collar,married,primary,no,612,yes,yes,cellular,19,nov,131,1,0,0,unknown,no,1
52445,57,management,married,tertiary,no,1172,no,no,cellular,19,nov,164,3,0,0,unknown,no,1
43031,31,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,177,1,0,0,unknown,no,1
89913,34,admin,married,secondary,no,131,no,no,cellular,19,nov,94,1,0,0,unknown,no,1
52445,29,blue-collar,married,secondary,no,659,no,no,telephone,19,nov,401,1,0,0,unknown,no,1
11083,33,unemployed,married,secondary,yes,-108,yes,yes,cellular,19,nov,286,3,0,0,unknown,no,1
64501,37,technician,married,secondary,no,332,yes,no,cellular,19,nov,342,2,0,0,unknown,no,1
37871,54,unemployed,married,tertiary,no,1180,no,no,cellular,19,nov,394,2,0,0,unknown,no,1
65907,41,blue-collar,married,secondary,no,1449,yes,no,cellular,19,nov,63,1,0,0,unknown,no,1
74684,32,technician,single,tertiary,no,550,no,no,cellular,19,nov,337,1,0,0,unknown,yes,1
13760,32,services,single,primary,no,-56,no,yes,cellular,19,nov,418,1,0,0,unknown,no,1
12182,41,management,married,tertiary,no,217,no,no,cellular,19,nov,328,1,0,0,unknown,no,1
44180,56,self-employed,married,tertiary,yes,0,no,no,cellular,19,nov,122,1,0,0,unknown,no,1
38211,48,self-employed,married,secondary,no,1175,yes,yes,cellular,19,nov,62,1,0,0,unknown,no,1
26017,32,technician,single,tertiary,yes,0,no,no,cellular,19,nov,122,2,0,0,unknown,no,1
37270,32,admin,married,secondary,no,269,yes,no,cellular,19,nov,236,1,0,0,unknown,no,1
85465,31,admin,divorced,tertiary,no,-2,yes,no,cellular,19,nov,300,1,0,0,unknown,no,1
18837,56,admin,married,secondary,no,0,yes,no,telephone,19,nov,154,2,0,0,unknown,no,1
39190,32,management,married,tertiary,no,913,yes,no,cellular,19,nov,278,3,0,0,unknown,no,1
43421,36,entrepreneur,married,secondary,no,227,no,no,cellular,19,nov,294,2,0,0,unknown,no,1
79816,33,technician,married,secondary,no,0,yes,yes,cellular,19,nov,163,2,0,0,unknown,no,1
47657,40,housemaid,married,secondary,no,0,no,no,cellular,19,nov,107,3,0,0,unknown,no,1
22547,48,management,married,tertiary,no,879,no,no,cellular,19,nov,136,3,0,0,unknown,no,1
85680,49,unemployed,married,primary,no,126,yes,no,cellular,19,nov,184,2,0,0,unknown,no,1
74138,35,management,married,tertiary,no,376,no,no,cellular,19,nov,223,4,0,0,unknown,no,1
28103,30,blue-collar,married,secondary,no,913,yes,yes,cellular,19,nov,433,2,0,0,unknown,no,1
21639,30,blue-collar,married,secondary,no,631,yes,no,cellular,19,nov,174,2,0,0,unknown,no,1
56490,32,technician,married,tertiary,no,0,yes,no,cellular,19,nov,231,4,0,0,unknown,no,1
85276,43,admin,married,secondary,no,388,yes,no,cellular,19,nov,111,2,0,0,unknown,no,1
41501,33,admin,married,secondary,no,581,yes,no,cellular,19,nov,193,2,0,0,unknown,no,1
69790,32,technician,married,secondary,no,1119,no,no,cellular,19,nov,371,2,0,0,unknown,no,1
75402,46,services,divorced,secondary,no,15,no,no,cellular,19,nov,314,3,0,0,unknown,no,1
71937,56,technician,single,secondary,no,751,yes,no,cellular,19,nov,85,5,0,0,unknown,no,1
85856,42,management,divorced,tertiary,no,16,no,no,cellular,19,nov,140,3,0,0,unknown,no,1
28713,39,self-employed,divorced,tertiary,no,155,no,no,cellular,19,nov,449,2,0,0,unknown,no,1
16356,42,services,single,secondary,no,838,yes,no,cellular,19,nov,266,2,0,0,unknown,no,1
14096,39,management,married,secondary,no,548,yes,no,cellular,19,nov,154,2,0,0,unknown,no,1
97904,59,retired,divorced,secondary,no,21,yes,no,telephone,19,nov,121,2,0,0,unknown,no,1
18388,54,management,married,tertiary,no,0,no,yes,cellular,19,nov,307,3,0,0,unknown,no,1
16420,37,admin,married,secondary,no,497,yes,no,telephone,19,nov,178,2,0,0,unknown,no,1
74079,55,entrepreneur,divorced,tertiary,no,372,yes,no,cellular,19,nov,225,5,0,0,unknown,no,1
72455,56,entrepreneur,married,secondary,no,196,no,no,cellular,19,nov,312,3,0,0,unknown,no,1
19284,56,management,divorced,tertiary,no,382,no,no,cellular,19,nov,117,2,0,0,unknown,no,1
35468,32,blue-collar,married,secondary,no,0,yes,no,cellular,19,nov,188,2,0,0,unknown,no,1
17245,35,self-employed,single,secondary,no,951,yes,no,cellular,19,nov,220,2,0,0,unknown,no,1
27602,32,admin,single,secondary,no,375,yes,no,cellular,19,nov,143,3,0,0,unknown,no,1
71281,32,management,single,tertiary,no,586,yes,no,cellular,19,nov,158,4,0,0,unknown,no,1
69442,33,admin,single,secondary,no,0,yes,no,cellular,19,nov,85,2,0,0,unknown,no,1
74675,37,blue-collar,single,secondary,no,0,no,no,cellular,19,nov,228,3,0,0,unknown,no,1
76513,31,services,married,secondary,no,283,yes,no,cellular,19,nov,214,2,0,0,unknown,no,1
43303,33,blue-collar,married,secondary,no,0,yes,no,cellular,19,nov,330,2,0,0,unknown,no,1
75858,42,admin,married,secondary,no,529,yes,yes,cellular,19,nov,193,3,0,0,unknown,no,1
14547,54,management,married,tertiary,no,0,no,no,cellular,19,nov,214,3,0,0,unknown,no,1
65537,32,unemployed,married,secondary,no,0,no,no,cellular,19,nov,303,3,0,0,unknown,no,1
23096,33,management,married,tertiary,no,516,yes,no,cellular,19,nov,245,4,0,0,unknown,no,1
28066,30,unemployed,married,secondary,yes,19,no,no,cellular,19,nov,186,5,0,0,unknown,no,1
89004,36,technician,married,secondary,no,72,yes,no,cellular,19,nov,206,3,0,0,unknown,no,1
62387,49,management,married,secondary,no,0,no,no,cellular,19,nov,99,2,0,0,unknown,no,1
18097,49,management,married,tertiary,no,0,no,no,cellular,19,nov,209,3,0,0,unknown,no,1
44525,30,self-employed,single,tertiary,no,189,no,no,cellular,19,nov,71,4,0,0,unknown,no,1
39570,30,management,single,tertiary,no,508,no,yes,cellular,19,nov,70,4,0,0,unknown,no,1
73938,31,management,married,tertiary,no,35,yes,yes,cellular,19,nov,323,2,0,0,unknown,no,1
53236,32,management,single,tertiary,no,509,no,yes,cellular,19,nov,208,2,0,0,unknown,no,1
21531,30,technician,single,secondary,no,383,yes,yes,cellular,19,nov,145,3,0,0,unknown,no,1
67812,33,admin,married,secondary,no,353,yes,no,cellular,19,nov,107,2,0,0,unknown,no,1
98208,49,technician,married,secondary,no,0,yes,no,cellular,19,nov,102,2,0,0,unknown,no,1
85986,45,technician,single,secondary,no,792,no,no,cellular,19,nov,111,5,0,0,unknown,no,1
76739,40,entrepreneur,married,secondary,no,1349,no,no,cellular,20,nov,82,3,0,0,unknown,no,1
97006,38,self-employed,divorced,secondary,yes,2,no,no,cellular,20,nov,291,2,0,0,unknown,no,1
98804,54,admin,divorced,secondary,no,459,no,yes,telephone,20,nov,132,3,0,0,unknown,no,1
39184,52,management,single,tertiary,no,638,yes,yes,cellular,20,nov,77,2,0,0,unknown,no,1
94880,56,management,married,tertiary,no,412,no,no,telephone,20,nov,179,6,0,0,unknown,no,1
97405,41,blue-collar,divorced,secondary,no,927,yes,no,cellular,20,nov,343,2,0,0,unknown,no,1
89798,32,services,married,secondary,no,387,yes,no,cellular,20,nov,340,2,0,0,unknown,no,1
15751,41,blue-collar,single,secondary,no,495,yes,no,cellular,20,nov,379,2,0,0,unknown,no,1
25114,57,unemployed,divorced,secondary,no,3,no,no,cellular,20,nov,77,3,0,0,unknown,no,1
74166,44,housemaid,single,secondary,no,299,no,no,cellular,20,nov,186,1,0,0,unknown,no,1
17886,31,management,married,secondary,no,625,yes,no,cellular,20,nov,136,1,0,0,unknown,no,1
23623,31,services,single,tertiary,no,461,no,no,cellular,20,nov,145,1,0,0,unknown,no,1
57816,34,management,divorced,tertiary,no,582,no,no,cellular,20,nov,209,3,0,0,unknown,no,1
95477,31,admin,married,secondary,no,713,yes,no,cellular,20,nov,373,1,0,0,unknown,no,1
60620,37,management,married,secondary,no,66,yes,no,cellular,20,nov,86,1,0,0,unknown,no,1
43980,34,management,married,tertiary,no,179,yes,no,cellular,20,nov,184,1,0,0,unknown,no,1
11625,35,technician,married,secondary,no,0,no,no,cellular,20,nov,251,1,0,0,unknown,no,1
51212,53,entrepreneur,married,secondary,no,7,no,no,cellular,20,nov,68,1,0,0,unknown,no,1
24342,33,technician,single,secondary,no,247,yes,no,cellular,20,nov,428,1,0,0,unknown,no,1
29009,34,entrepreneur,married,tertiary,no,368,no,yes,cellular,20,nov,366,4,0,0,unknown,no,1
11323,49,management,married,tertiary,no,852,yes,no,cellular,20,nov,408,1,0,0,unknown,no,1
24309,51,admin,married,secondary,no,684,yes,no,cellular,20,nov,68,1,0,0,unknown,no,1
61473,38,technician,married,secondary,no,1448,yes,no,cellular,20,nov,415,1,0,0,unknown,no,1
83133,59,management,divorced,secondary,no,1175,yes,no,cellular,20,nov,228,1,0,0,unknown,no,1
44292,32,blue-collar,single,primary,no,1426,yes,no,cellular,20,nov,114,1,0,0,unknown,no,1
58968,31,technician,married,secondary,no,1263,yes,no,cellular,20,nov,364,1,0,0,unknown,no,1
97374,34,technician,married,secondary,no,210,yes,yes,cellular,20,nov,199,1,0,0,unknown,no,1
76261,37,technician,married,secondary,no,523,yes,no,cellular,20,nov,232,4,0,0,unknown,no,1
59956,42,management,married,tertiary,no,0,no,no,cellular,20,nov,90,2,0,0,unknown,no,1
36191,47,admin,single,primary,no,683,no,no,cellular,20,nov,101,1,0,0,unknown,no,1
24267,35,management,single,tertiary,no,1379,no,no,cellular,20,nov,370,1,0,0,unknown,no,1
80510,40,housemaid,divorced,secondary,no,1194,yes,no,cellular,20,nov,99,2,0,0,unknown,no,1
97762,33,blue-collar,married,primary,no,0,yes,no,cellular,20,nov,173,1,0,0,unknown,no,1
89025,35,blue-collar,married,tertiary,no,199,yes,yes,cellular,20,nov,176,1,0,0,unknown,no,1
51103,38,admin,married,secondary,no,76,no,no,cellular,20,nov,129,1,0,0,unknown,no,1
77211,47,self-employed,married,primary,no,574,yes,no,cellular,20,nov,137,5,0,0,unknown,no,1
55521,31,management,married,secondary,no,1064,no,no,telephone,20,nov,60,1,0,0,unknown,no,1
85366,33,admin,married,secondary,no,7,yes,no,cellular,20,nov,203,1,0,0,unknown,no,1
71929,45,entrepreneur,divorced,secondary,no,1187,no,yes,cellular,20,nov,157,1,0,0,unknown,no,1
52978,33,blue-collar,married,secondary,no,1402,no,no,cellular,20,nov,63,5,0,0,unknown,no,1
39980,35,blue-collar,single,secondary,no,142,yes,no,cellular,20,nov,155,1,0,0,unknown,no,1
25642,41,management,married,tertiary,no,-195,no,yes,cellular,20,nov,112,1,0,0,unknown,no,1
70559,59,retired,married,secondary,no,11,no,no,cellular,20,nov,318,2,0,0,unknown,no,1
50512,42,entrepreneur,married,secondary,no,0,yes,no,cellular,20,nov,73,4,0,0,unknown,no,1
93301,32,technician,single,secondary,no,137,no,no,cellular,20,nov,302,4,0,0,unknown,no,1
79065,51,blue-collar,married,primary,no,0,no,no,cellular,20,nov,85,1,0,0,unknown,no,1
20097,56,management,married,primary,no,772,yes,no,telephone,20,nov,291,1,0,0,unknown,no,1
61532,31,unemployed,single,secondary,no,167,no,no,cellular,20,nov,316,1,0,0,unknown,no,1
25494,46,blue-collar,divorced,secondary,no,931,no,yes,cellular,20,nov,90,2,0,0,unknown,no,1
50017,32,self-employed,married,tertiary,no,266,no,yes,cellular,20,nov,228,1,0,0,unknown,no,1
73885,52,entrepreneur,married,secondary,no,0,no,yes,cellular,20,nov,199,2,0,0,unknown,no,1
86755,33,blue-collar,married,primary,no,1416,yes,no,cellular,20,nov,60,1,0,0,unknown,no,1
38809,54,blue-collar,divorced,secondary,no,615,no,yes,cellular,20,nov,230,1,0,0,unknown,no,1
61339,32,blue-collar,divorced,secondary,no,658,no,no,cellular,20,nov,173,2,0,0,unknown,no,1
73109,34,blue-collar,single,secondary,no,79,no,yes,cellular,20,nov,104,1,0,0,unknown,no,1
50807,49,entrepreneur,married,tertiary,no,893,no,no,cellular,20,nov,74,1,0,0,unknown,no,1
69442,59,admin,married,secondary,no,1473,no,no,telephone,20,nov,106,1,0,0,unknown,no,1
19303,32,blue-collar,single,primary,no,36,yes,no,cellular,20,nov,290,2,0,0,unknown,no,1
42911,50,blue-collar,married,primary,no,808,yes,no,cellular,20,nov,302,3,0,0,unknown,no,1
30174,56,management,married,tertiary,no,424,yes,yes,cellular,20,nov,113,5,0,0,unknown,no,1
49299,35,blue-collar,married,secondary,no,450,no,no,cellular,20,nov,95,2,0,0,unknown,no,1
20125,31,technician,married,secondary,no,503,no,no,cellular,20,nov,178,1,0,0,unknown,no,1
15266,34,entrepreneur,married,secondary,no,455,yes,no,cellular,20,nov,88,1,0,0,unknown,no,1
14460,35,technician,divorced,secondary,no,127,no,no,cellular,20,nov,94,2,0,0,unknown,no,1
69655,41,admin,married,secondary,no,683,no,yes,cellular,20,nov,77,1,0,0,unknown,no,1
12541,34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,371,1,0,0,unknown,no,1
84984,57,management,married,tertiary,no,412,no,no,cellular,20,nov,123,1,0,0,unknown,no,1
66651,47,services,married,secondary,no,1315,no,no,cellular,20,nov,329,4,0,0,unknown,yes,1
26840,33,entrepreneur,married,tertiary,no,0,no,no,cellular,20,nov,232,1,0,0,unknown,no,1
23110,39,admin,single,secondary,no,782,yes,no,cellular,20,nov,162,3,0,0,unknown,no,1
22466,44,management,married,secondary,no,1103,no,no,cellular,20,nov,82,1,0,0,unknown,no,1
23603,31,self-employed,single,secondary,no,1086,no,no,cellular,20,nov,410,1,0,0,unknown,no,1
99059,31,blue-collar,married,secondary,no,268,yes,no,cellular,20,nov,93,2,0,0,unknown,no,1
30730,31,blue-collar,single,tertiary,no,328,yes,no,cellular,20,nov,89,1,0,0,unknown,no,1
11853,46,technician,married,secondary,no,1,no,yes,cellular,20,nov,200,1,0,0,unknown,no,1
77499,55,technician,married,secondary,no,361,yes,yes,cellular,20,nov,292,2,0,0,unknown,no,1
49572,34,services,single,secondary,no,16,yes,no,cellular,20,nov,340,1,0,0,unknown,no,1
70924,35,blue-collar,married,secondary,no,667,no,no,cellular,20,nov,178,1,0,0,unknown,no,1
46189,32,blue-collar,married,secondary,no,305,yes,no,cellular,20,nov,73,1,0,0,unknown,no,1
45293,30,self-employed,single,tertiary,no,-174,no,no,cellular,20,nov,80,1,0,0,unknown,no,1
70357,30,technician,single,secondary,no,925,no,no,cellular,20,nov,240,1,0,0,unknown,no,1
21005,33,technician,married,secondary,no,1434,yes,no,cellular,20,nov,200,1,0,0,unknown,no,1
77380,31,management,married,tertiary,no,10,no,no,cellular,20,nov,283,1,0,0,unknown,no,1
60275,36,management,married,tertiary,no,0,yes,no,cellular,20,nov,139,1,0,0,unknown,no,1
23985,51,blue-collar,divorced,secondary,yes,56,yes,yes,cellular,20,nov,71,2,0,0,unknown,no,1
80928,30,services,divorced,secondary,no,78,yes,no,cellular,20,nov,147,2,0,0,unknown,no,1
34021,30,blue-collar,married,secondary,no,399,no,yes,cellular,20,nov,282,2,0,0,unknown,no,1
57504,47,management,married,tertiary,no,186,no,no,cellular,20,nov,70,2,0,0,unknown,no,1
88589,33,admin,single,secondary,no,-281,yes,yes,cellular,20,nov,282,1,0,0,unknown,no,1
37814,46,technician,single,tertiary,no,628,no,no,cellular,20,nov,454,5,0,0,unknown,no,1
41304,32,blue-collar,married,secondary,no,5,no,no,cellular,20,nov,269,1,0,0,unknown,no,1
35966,42,blue-collar,single,secondary,no,985,no,no,cellular,20,nov,141,2,0,0,unknown,no,1
78573,39,blue-collar,single,secondary,no,369,no,yes,cellular,20,nov,224,1,0,0,unknown,no,1
48593,33,blue-collar,married,primary,no,261,yes,no,cellular,20,nov,252,1,0,0,unknown,no,1
59739,37,management,married,tertiary,no,1060,no,no,cellular,20,nov,125,3,0,0,unknown,no,1
17705,33,blue-collar,single,primary,no,785,yes,no,cellular,20,nov,139,1,0,0,unknown,no,1
25334,38,entrepreneur,married,secondary,no,868,no,no,cellular,20,nov,452,2,0,0,unknown,no,1
77302,31,management,single,tertiary,no,16,no,no,cellular,20,nov,73,1,0,0,unknown,no,1
12958,31,housemaid,married,secondary,no,592,no,yes,cellular,20,nov,124,1,0,0,unknown,no,1
48929,39,management,married,tertiary,no,1209,no,no,cellular,20,nov,60,1,0,0,unknown,no,1
67648,32,technician,single,tertiary,no,514,yes,yes,cellular,20,nov,164,1,0,0,unknown,no,1
66152,57,management,married,tertiary,no,1172,yes,no,cellular,20,nov,72,1,0,0,unknown,no,1
72017,52,unemployed,married,secondary,no,105,no,no,cellular,20,nov,96,1,0,0,unknown,no,1
18884,51,blue-collar,married,secondary,no,575,no,yes,cellular,20,nov,168,1,0,0,unknown,no,1
20199,37,entrepreneur,married,secondary,no,3,no,no,cellular,20,nov,96,1,0,0,unknown,no,1
45503,35,blue-collar,single,primary,no,258,yes,no,cellular,20,nov,144,1,0,0,unknown,no,1
14457,32,blue-collar,married,primary,no,726,yes,no,cellular,20,nov,188,2,0,0,unknown,no,1
86628,46,management,married,tertiary,no,197,no,no,cellular,20,nov,118,4,0,0,unknown,no,1
10781,33,blue-collar,married,secondary,no,53,no,no,cellular,20,nov,113,1,0,0,unknown,no,1
11722,40,blue-collar,married,primary,no,60,no,no,cellular,20,nov,325,2,0,0,unknown,no,1
68695,38,blue-collar,married,primary,no,1327,yes,no,cellular,20,nov,277,1,0,0,unknown,no,1
72204,41,blue-collar,married,primary,no,875,yes,no,cellular,20,nov,197,1,0,0,unknown,no,1
33896,36,management,married,secondary,no,0,no,no,cellular,20,nov,80,1,0,0,unknown,no,1
37209,48,management,married,tertiary,no,1348,no,no,cellular,20,nov,124,1,0,0,unknown,no,1
61029,31,entrepreneur,single,secondary,no,0,yes,no,cellular,20,nov,258,1,0,0,unknown,no,1
24676,30,management,single,tertiary,no,1456,yes,no,cellular,20,nov,227,1,0,0,unknown,no,1
10269,31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,nov,131,3,0,0,unknown,no,1
21319,38,blue-collar,married,secondary,no,0,no,no,cellular,20,nov,266,3,0,0,unknown,no,1
51111,33,self-employed,single,tertiary,no,1354,yes,no,cellular,20,nov,130,2,0,0,unknown,no,1
64863,40,unemployed,divorced,secondary,no,452,no,no,cellular,20,nov,98,1,0,0,unknown,no,1
64102,49,admin,divorced,secondary,no,502,yes,no,cellular,20,nov,104,5,0,0,unknown,no,1
42728,32,admin,single,secondary,no,781,no,no,cellular,20,nov,305,1,0,0,unknown,no,1
92193,59,management,married,secondary,no,1083,no,no,cellular,20,nov,125,2,0,0,unknown,no,1
79989,41,management,married,tertiary,no,60,yes,no,cellular,20,nov,239,2,0,0,unknown,no,1
73001,35,admin,single,secondary,no,0,yes,yes,telephone,20,nov,61,3,0,0,unknown,no,1
